year, month,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,11,183,39,16.32,1.31,7.33,0,14.04,1,0,2338,864,42,237,0,1195
2019,11,106,21,6.09,0.67,4.46,0,9.78,1,0,1797,532,132,117,0,1016
2019,11,30,2,2,0,0,0,0,0,0,106,106,0,0,0,0
2019,11,29,5,4,0,1,0,0,0,0,905,869,0,36,0,0
2019,11,33,3,2,0,0,0,1,0,0,112,66,0,0,0,46
2019,11,30,6,3.01,0,0.73,0,2.26,0,0,320,106,0,30,0,184
2019,11,53,3,1,0,1,0,1,0,0,126,34,0,33,0,59
2019,11,76,23,7.06,0.93,3.5,0,11.51,1,0,1458,427,20,102,0,909
2019,11,24,1,1,0,0,0,0,0,0,38,38,0,0,0,0
2019,11,30,4,2,0,2,0,0,0,0,225,171,0,54,0,0
2019,11,212,36,12.23,0,5.55,0.22,18,0,0,3110,1197,0,124,4,1785
2019,11,71,11,6.67,0,1.49,0,2.84,0,0,518,374,0,27,0,117
2019,11,49,11,3.29,0.02,3,0,4.69,0,0,662,193,4,86,0,379
2019,11,33,5,2,0,1,0,2,0,0,231,124,0,19,0,88
2019,11,40,8,2.71,0,2.58,0,2.71,0,0,394,70,0,72,0,252
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,511,55,14.6,1.76,18.56,0,20.08,4,0,4568,2727,87,667,0,1087
2019,11,50,4,1.1,0,1.37,0,1.53,0,0,129,80,0,26,0,23
2019,11,10,1,0,0.53,0,0,0.48,0,1,40,0,21,0,0,19
2019,11,80,9,5.69,0,1.74,0,1.58,1,0,455,222,0,49,0,184
2019,11,52,7,2.1,1,1.31,0,2.59,0,0,353,72,73,56,0,152
2019,11,415,40,10.78,0,9.63,0.11,19.48,1,0,2914,601,0,377,13,1923
2019,11,1354,224,43.3,1.94,140.73,0,38.02,3,0,13900,3542,62,7832,0,2464
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,71,12,2.82,0,4.69,0,4.49,0,0,487,65,0,146,0,276
2019,11,218,25,6.95,0,9.12,0,8.93,2,0,1107,376,0,322,0,409
2019,11,131,17,4.28,0,6.69,0,6.03,1,0,733,154,0,274,0,305
2019,11,52,4,0.1,0,0.51,0,3.39,0,0,275,13,0,12,0,250
2019,11,184,21,4.76,0,5.73,0.89,9.62,1,0,1215,238,0,209,16,752
2019,11,1,1,0.49,0,0.49,0,0.02,0,0,53,26,0,26,0,1
2019,11,298,36,12.13,0.1,8.61,0,15.16,0,1,1750,442,8,287,0,1013
2019,11,828,86,19.1,2.57,31.9,0,32.43,1,0,4466,1037,69,936,0,2424
2019,11,1215,126,44.69,1.7,25.55,0,54.06,5,1,7638,3423,80,938,0,3197
2019,11,18,6,3.07,0,1.93,0,1,1,0,482,338,0,98,0,46
2019,11,25,1,0.22,0,0.78,0,0,0,0,59,13,0,46,0,0
2019,11,189,31,6.5,0,12.52,0.27,11.71,4,0,1256,237,0,565,11,443
2019,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,26,8,2.54,0,0.64,0,4.82,0,0,408,138,0,18,0,252
2019,11,2480,297,64.24,3.41,124.26,1.07,104.01,3,1,17027,4809,232,3851,84,8051
2019,11,384,45,11.07,1.62,17.3,0,15.01,14,3,3390,1125,289,717,0,1259
2019,11,71,10,1.72,0,7.78,0,0.5,0,0,404,104,0,281,0,19
2019,11,101,17,4.01,0,7.34,0,5.65,1,0,634,148,0,202,0,284
2019,11,706,100,26.14,3.17,33.11,0,37.58,6,0,5611,1515,204,1829,0,2063
2019,11,29,3,0.84,0,2.16,0,0,1,0,66,16,0,50,0,0
2019,11,2055,491,35.74,4.9,362.3,0,88.07,10,1,28642,3024,643,17842,0,7133
2019,11,274,17,4.26,0,3.29,0,9.45,1,1,881,175,0,140,0,566
2019,11,4,1,0.83,0,0.17,0,0,0,0,18,15,0,3,0,0
2019,11,42,4,1.56,1,1,0,0.44,3,0,621,27,555,31,0,8
2019,11,27,7,2.98,0.25,3.77,0,0,1,0,409,262,15,132,0,0
2019,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,21,6,2.09,0,3.02,0,0.9,0,0,206,47,0,73,0,86
2019,11,40,6,0.05,0.13,3.45,0,2.37,0,0,157,2,6,78,0,71
2019,11,34,1,1,0,0,0,0,0,0,71,71,0,0,0,0
2019,11,56,14,3.26,0,7.3,0.49,2.95,1,0,1069,175,0,718,23,153
2019,11,178,16,4.17,0.01,3.24,0,8.58,0,1,2345,1488,1,162,0,694
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,27,1,0,0,0.05,0,0.95,0,0,38,0,0,2,0,36
2019,11,97,6,0.42,0,3.12,0,2.46,0,1,351,65,0,69,0,217
2019,11,249,24,4.25,0,5.82,0,13.92,0,0,1280,187,0,144,0,949
2019,11,917,102,16.85,0.67,51.01,0,33.47,1,0,4538,1004,21,1367,0,2146
2019,11,49,5,0.34,0,2.06,0,2.6,1,0,151,8,0,58,0,85
2019,11,55,6,0.14,0.08,3.14,0,2.64,0,1,272,4,2,98,0,168
2019,11,918,107,26.93,0.96,29.82,0,49.3,5,1,6625,1748,343,1109,0,3425
2019,11,289,30,6.58,0,7.15,0,16.27,0,0,1370,236,0,295,0,839
2019,11,178,14,7.95,0,3.46,0,2.58,0,0,607,340,0,121,0,146
2019,11,7,1,0,0,1,0,0,0,0,29,0,0,29,0,0
2019,11,76,11,7.33,0.82,0.74,0,2.1,0,0,1033,561,191,117,0,164
2019,11,2547,371,63.51,6.01,215.82,0,85.66,8,1,21891,4369,397,10879,0,6246
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,2,1,0,0,0.36,0,0.64,0,0,22,0,0,8,0,14
2019,11,153,22,6.84,1.2,12.19,0,1.77,1,0,813,230,43,458,0,82
2019,11,493,43,11.04,2.27,19.22,0,10.47,4,0,1894,601,75,704,0,514
2019,11,4,1,1,0,0,0,0,0,0,84,84,0,0,0,0
2019,11,4,2,0,0,0.24,0,1.76,0,0,119,0,0,14,0,105
2019,11,141,9,1.93,0,5.15,0,1.93,1,0,323,141,0,124,0,58
2019,11,23,5,1.99,0,3.01,0,0,0,0,625,217,0,408,0,0
2019,11,138,5,0.39,0,1.8,0,2.81,0,0,143,7,0,33,0,103
2019,11,1002,73,19.08,2.62,17.57,0,33.74,0,0,4499,1677,330,549,0,1943
2019,11,24,8,1.46,0,1.06,0,5.47,0,0,276,47,0,27,0,202
2019,11,44,5,1.93,0,2.41,0,0.66,0,1,434,287,0,81,0,66
2019,11,464,74,12.93,2.67,37.72,0,20.68,6,2,3616,516,811,1179,0,1110
2019,11,266,29,6.77,0,12.43,0,9.8,0,1,1173,255,0,358,0,560
2019,11,36,5,1.26,0,2.08,0,1.66,0,0,290,71,0,52,0,167
2019,11,91,18,9.02,0,4.76,0,4.21,0,0,608,298,0,144,0,166
2019,11,141,18,5.6,0.76,3.91,0,7.73,0,0,1281,255,165,359,0,502
2019,11,1354,179,36.76,2.21,84.02,0,56.01,36,2,12675,2896,782,4753,0,4244
2019,11,74,2,0.73,0,0.27,0,1,0,0,65,35,0,13,0,17
2019,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,1664,127,29.55,1.2,45.22,0.02,51.01,2,1,6655,1802,56,1476,1,3320
2019,11,790,108,26.27,1.3,26.35,1,53.08,4,0,5804,1653,39,975,16,3121
2019,11,33,1,0,0,0,0,1,0,0,17,0,0,0,0,17
2019,11,84,12,1.27,0,3,0,7.73,0,0,474,57,0,79,0,338
2019,11,220,19,3.16,0,2.89,0,12.95,0,0,842,229,0,108,0,505
2019,11,47,9,4.12,0,2.1,0,2.77,2,0,593,294,0,113,0,186
2019,11,519,64,13.23,0.3,21.38,0,29.1,2,0,3116,668,19,820,0,1609
2019,11,201,27,6.98,0,8.93,0,11.09,0,0,1314,244,0,325,0,745
2019,11,41,3,0.09,0,1.27,0,1.64,0,0,120,6,0,72,0,42
2019,11,32,4,1.58,0,2.3,0,0.12,0,0,206,128,0,64,0,14
2019,11,32,5,1.07,0,3.81,0,0.13,0,0,165,33,0,129,0,3
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,532,60,15.24,1,18.28,0,25.47,2,0,3785,1061,651,709,0,1364
2019,11,52,4,0.93,0,2.4,0,0.68,0,0,96,17,0,53,0,26
2019,11,116,13,6.8,0,3.24,0,2.96,0,1,932,646,0,66,0,220
2019,11,242,25,3.8,0,6.42,0,14.78,0,0,1214,125,0,157,0,932
2019,11,87,9,2.45,0.53,1.03,0,4.99,0,0,380,74,35,42,0,229
2019,11,4,1,0.07,0,0.06,0,0.87,0,0,54,4,0,3,0,47
2019,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,33,3,0,0,2,0,1,0,0,460,0,0,90,0,370
2019,11,90,11,1.71,0,0.81,0,8.48,0,0,722,87,0,63,0,572
2019,11,202,25,1.37,0,12.96,0,10.67,1,0,997,55,0,355,0,587
